algo,k,frac,m,seed,center_idx,R,G,B
lightweight,4,0.0025,519.0,3.0,0,167.8722229131456,133.17804876897176,105.92622984443956
lightweight,4,0.0025,519.0,3.0,1,14.702168993424408,16.138203517911663,19.752585953360025
lightweight,4,0.0025,519.0,3.0,2,97.14509193007791,67.61399106684247,65.11021547107057
lightweight,4,0.0025,519.0,3.0,3,189.23623138592347,94.36891483704719,62.39594081492254
lightweight,4,0.0025,519.0,4.0,0,168.68484211979217,132.86239127605683,105.44508124321746
lightweight,4,0.0025,519.0,4.0,1,94.18080359232444,74.01327188539113,70.80755024835454
lightweight,4,0.0025,519.0,4.0,2,186.85318447602995,90.45889566550849,60.84558762255891
lightweight,4,0.0025,519.0,4.0,3,17.052626733878668,18.38606628709914,22.39749832803303
random,4,0.0025,519.0,0.0,0,170.94488188976374,134.85039370078732,106.95275590551174
random,4,0.0025,519.0,0.0,1,190.91304347826082,96.20289855072465,63.1666666666667
random,4,0.0025,519.0,0.0,2,22.060606060606034,23.272727272727252,28.636363636363633
random,4,0.0025,519.0,0.0,3,99.89361702127661,75.00000000000001,71.04255319148936
random,4,0.0025,519.0,1.0,0,187.91935483870964,96.0483870967742,64.2177419354839
random,4,0.0025,519.0,1.0,1,24.666666666666657,26.666666666666643,31.222222222222214
random,4,0.0025,519.0,1.0,2,98.66055045871563,72.4495412844037,69.32110091743121
random,4,0.0025,519.0,1.0,3,172.89189189189185,135.86100386100378,107.25868725868719
random,4,0.0025,519.0,2.0,0,173.4347826086956,133.39492753623182,104.36231884057965
random,4,0.0025,519.0,2.0,1,95.74725274725274,74.30769230769232,71.27472527472527
random,4,0.0025,519.0,2.0,2,189.34374999999997,92.55468750000003,62.03906250000003
random,4,0.0025,519.0,2.0,3,20.333333333333343,21.749999999999986,25.75
random,4,0.0025,519.0,3.0,0,101.80800000000006,77.09600000000005,72.79200000000002
random,4,0.0025,519.0,3.0,1,191.0491803278688,92.48360655737706,62.45901639344265
random,4,0.0025,519.0,3.0,2,172.70799999999994,135.54799999999992,106.65999999999994
random,4,0.0025,519.0,3.0,3,21.363636363636346,22.409090909090907,26.454545454545453
random,4,0.0025,519.0,4.0,0,187.87969924812026,96.70676691729325,63.74436090225568
random,4,0.0025,519.0,4.0,1,170.8494208494208,134.21235521235513,106.51351351351346
random,4,0.0025,519.0,4.0,2,17.896551724137908,19.517241379310335,24.034482758620683
random,4,0.0025,519.0,4.0,3,96.8979591836735,69.52040816326533,66.29591836734696
