algo,k,frac,m,seed,r1,r2,r3
random,2,0.01,10486,1,1.008843068151827,1.0078567103613914,1.0005911263540608
random,2,0.01,10486,2,0.9968624849878718,0.9966126918447471,1.0001188945552082
random,2,0.01,10486,3,0.9997582807749268,0.9992663354472505,1.0002443744868637
random,2,0.01,10486,4,1.006128407185241,1.0057024985386462,1.0002179658434998
lightweight,2,0.05,52429,0,1.005594364487405,1.0054721958784625,1.0000323597530099
lightweight,2,0.05,52429,1,1.0020481009257922,1.0020464496465757,1.0000009841733526
lightweight,2,0.05,52429,2,0.9988503888740444,0.9987397022054525,1.0000979587233552
lightweight,2,0.05,52429,3,1.0043158103361065,1.0042265600764568,1.0000489601164677
lightweight,2,0.05,52429,4,0.9991702187572657,0.9991461275534484,1.0000257316202519
random,2,0.05,52429,0,0.9994494663159301,0.9994497587625573,0.9999989005953793
random,2,0.05,52429,1,1.0011551018897855,1.0011136988661797,1.0000146787550352
random,2,0.05,52429,2,0.9999608500275651,0.999604607267775,1.0002191870957389
random,2,0.05,52429,3,0.9996957975440944,0.9996757127295378,1.000011665941272
random,2,0.05,52429,4,0.9956846298890384,0.995659365424152,1.0000119159997336
lightweight,2,0.1,104858,0,1.0017339583222167,1.0017168948632205,1.000002966163449
lightweight,2,0.1,104858,1,1.0040182031342768,1.003991195740248,1.0000142233017846
lightweight,2,0.1,104858,2,0.99992281272499,0.9999058858492965,1.000008580569712
lightweight,2,0.1,104858,3,0.9990500861340277,0.9990262377752803,1.0000292579209864
lightweight,2,0.1,104858,4,0.9964138775529947,0.9963066295409224,1.00004185653281
random,2,0.1,104858,0,0.9963976683613093,0.9963955283000683,1.0000014675240558
random,2,0.1,104858,1,1.0006890040694423,1.0005430890877545,1.000052014440909
random,2,0.1,104858,2,0.9998731652461419,0.9998447077852027,1.0000245179683185
random,2,0.1,104858,3,1.0004936023472164,1.0004814942865508,0.9999993800750689
random,2,0.1,104858,4,0.9989750650083912,0.998948414416066,1.0000289747541853
lightweight,2,0.25,262144,0,1.0013559916566313,1.0013451512700708,1.0000019505024655
lightweight,2,0.25,262144,1,1.0030271548022152,1.0030234265522668,1.000003743958129
lightweight,2,0.25,262144,2,1.0006407140954106,1.0006506454792183,0.9999993173128698
lightweight,2,0.25,262144,3,0.9999592924881965,0.9999570814078689,1.0000029719498025
lightweight,2,0.25,262144,4,0.9980168546037331,0.9980071784765018,1.0000098320830642
random,2,0.25,262144,0,0.9991757374094515,0.9991309096892409,1.0000039183192073
random,2,0.25,262144,1,1.0012161342560362,1.001188656417228,0.9999978034299376
random,2,0.25,262144,2,0.9980318233997728,0.9980449260551362,0.9999960332632601
random,2,0.25,262144,3,0.9970311783119895,0.9970174898918671,1.0000024353732166
random,2,0.25,262144,4,1.0017804129385985,1.0017907003957889,0.9999954651999327
lightweight,2,0.5,524288,0,0.9991938809998051,0.9991860346222642,0.9999986063900872
lightweight,2,0.5,524288,1,1.0025594394602386,1.002558487663906,1.0000030991796949
lightweight,2,0.5,524288,2,0.9997598686888565,0.999720806634685,1.0000245178152873
lightweight,2,0.5,524288,3,1.000615074669476,1.0006196183117915,1.0000029448674634
lightweight,2,0.5,524288,4,1.000188760918966,1.0001812092860969,1.000007029589879
random,2,0.5,524288,0,0.999628056264717,0.9996270101381842,1.0000010164711883
random,2,0.5,524288,1,1.0004901601583156,1.0004894187974687,0.9999983458747809
random,2,0.5,524288,2,1.0011163901810256,1.001112580017919,1.0000049552374588
random,2,0.5,524288,3,0.9975964447619384,0.9975934359437607,0.9999958673899676
random,2,0.5,524288,4,0.9999232547240748,0.9999122277860161,1.0000074046275225
lightweight,4,0.0025,2621,0,1.021318905698431,1.0153007719974643,1.0031390634120043
lightweight,4,0.0025,2621,1,0.9871473100244068,0.9838696174594584,1.0014848565202448
lightweight,4,0.0025,2621,2,0.9987738975874462,0.9950003368829088,1.002307582887697
lightweight,4,0.0025,2621,3,1.015343997635942,1.0111009750642643,1.0022008138639653
lightweight,4,0.0025,2621,4,1.0277422007044161,1.0157691485941096,1.006201037434923
random,4,0.0025,2621,0,1.0315153696220594,1.0172561576750123,1.0091940425597936
random,4,0.0025,2621,1,0.9876530633232523,0.9854474669239783,1.0011851319857523
random,4,0.0025,2621,2,0.9688667596087842,0.9661532574289758,1.0013608819884414
random,4,0.0025,2621,3,0.9519029751364546,0.9503750601041272,1.0007813642123276
random,4,0.0025,2621,4,1.0170042258288454,1.0145503080411198,1.000835784778644
lightweight,4,0.005,5243,0,1.03040113604212,1.0290527580861817,1.000647342229406
lightweight,4,0.005,5243,1,0.9985370968381683,0.9963724066378006,1.0009970876673555
lightweight,4,0.005,5243,2,1.001843656404589,1.0004183019534265,1.0008299598313188
lightweight,4,0.005,5243,3,1.0142983676628106,1.0130500125917488,1.0005014788190585
lightweight,4,0.005,5243,4,0.9989571964824367,0.9967667254608746,1.0013906034602917
random,4,0.005,5243,0,1.0072421387713468,1.0056251224794002,1.0008050353782252
random,4,0.005,5243,1,1.002256750359899,1.0009910826593624,1.000505332269894
random,4,0.005,5243,2,0.987986849205513,0.986920434042304,1.000476569410721
random,4,0.005,5243,3,0.9650748556247801,0.9636550871100757,1.0006175433560376
random,4,0.005,5243,4,1.0100686825025942,1.0086650625684217,1.0004662593182445
lightweight,4,0.01,10486,0,1.0089401486564555,1.008774381260945,1.0000996867910708
lightweight,4,0.01,10486,1,1.0044275923727986,1.0021350764293697,1.0017216953662047
lightweight,4,0.01,10486,2,1.0027564226821992,1.0018038126095803,1.0006867932199557
lightweight,4,0.01,10486,3,1.0171071310096105,1.016230315529246,1.0003682080051284
lightweight,4,0.01,10486,4,1.00019088849545,0.9989435879805618,1.0008021691473794
random,4,0.01,10486,0,1.0127655963872642,1.011385891658687,1.0008726386621967
random,4,0.01,10486,1,1.0059986401144725,1.0043191260484987,1.0011086491918855
random,4,0.01,10486,2,0.9948752400911393,0.9937723772806414,1.000557667342253
random,4,0.01,10486,3,0.9715710375289722,0.9711979212812932,1.0001723949890406
random,4,0.01,10486,4,1.005607885607852,1.0034083110715126,1.0012443971113876
lightweight,4,0.05,52429,0,1.0132390075419366,1.0128615163261603,1.0004728362290412
lightweight,4,0.05,52429,1,1.000173634665611,0.9999567749031099,1.000172025637928
lightweight,4,0.05,52429,2,0.9985524646543368,0.9984075412832831,1.000231553158528
lightweight,4,0.05,52429,3,1.0052570670974001,1.0049974487475748,1.0001472102903348
lightweight,4,0.05,52429,4,1.0008831021191238,1.0008833176512986,1.0000646106636668
random,4,0.05,52429,0,1.001071964656672,1.0010074417556043,1.0001548703012821
random,4,0.05,52429,1,1.001266936083545,1.0009492500862993,1.000210827433444
random,4,0.05,52429,2,0.9922622812541388,0.9918995125936563,1.0001741000669275
random,4,0.05,52429,3,0.9933690515652662,0.9933028497638023,1.000108410250995
random,4,0.05,52429,4,1.0006725564687151,0.9999570094576276,1.0005671821914206
lightweight,4,0.1,104858,0,1.0068469535170408,1.0067301763333532,1.0002320280018058
lightweight,4,0.1,104858,1,1.0065622809801462,1.0063963815030221,1.0000983940768982
lightweight,4,0.1,104858,2,0.9966712416901417,0.9965447536677087,1.0001517742760346
lightweight,4,0.1,104858,3,1.0018124512191162,1.0016505840818553,1.0000345935145998
lightweight,4,0.1,104858,4,0.9938185608164674,0.9938118663921485,1.0000525813353225
random,4,0.1,104858,0,0.9992112145322919,0.9991547854637277,1.0000782646569293
random,4,0.1,104858,1,1.0022692166559177,1.0021380415319106,1.0000316421656004
random,4,0.1,104858,2,0.9962603707332406,0.9961828234652961,1.0000538471393914
random,4,0.1,104858,3,0.9942905472090878,0.9940965564228578,1.0001891547161577
random,4,0.1,104858,4,0.9994164358475222,0.9992739861345147,1.0002415664967905
lightweight,4,0.25,262144,0,1.0051662250090738,1.005131461142737,1.0000166032746851
lightweight,4,0.25,262144,1,1.0030470672941232,1.0030166865579762,1.000169078981497
lightweight,4,0.25,262144,2,0.9998277142917518,0.9997709470925275,1.0000555487268474
lightweight,4,0.25,262144,3,0.9990303583734195,0.9990325759457278,1.0000069573763
lightweight,4,0.25,262144,4,1.0017628857362837,1.0018426255342545,1.0000494607969286
random,4,0.25,262144,0,0.9997575608702439,0.999736511201164,1.0000110379467955
random,4,0.25,262144,1,1.0017967267178705,1.0017821659526895,1.0000415910736131
random,4,0.25,262144,2,0.9988281460494413,0.9987271682487066,1.0001180037919342
random,4,0.25,262144,3,0.9971334422636194,0.9971298417572871,0.9999882505650444
random,4,0.25,262144,4,1.0011213509381818,1.0011093493080214,1.0000026979254242
lightweight,4,0.5,524288,0,1.0039717498718206,1.0039385651116877,1.0000316434695486
lightweight,4,0.5,524288,1,1.0007434318163702,1.0006776455813786,1.0000644103540097
lightweight,4,0.5,524288,2,0.9990168249441885,0.9990729129700758,1.0000366440749453
lightweight,4,0.5,524288,3,1.00081759987454,1.000622435646222,1.000302953984754
lightweight,4,0.5,524288,4,1.0024732593797816,1.0024828120466507,1.0000419213211214
random,4,0.5,524288,0,1.0001333459881239,1.0001449228959254,0.9999873743805063
random,4,0.5,524288,1,1.0001413033220499,1.0000896409500308,1.000122850118229
random,4,0.5,524288,2,1.0004464456978672,1.0004094841874869,0.9999973050020267
random,4,0.5,524288,3,0.9978000832352618,0.9978156923787339,1.000064423158747
