algo,k,frac,m,seed,center_idx,x,y
lightweight,16,0.5,500000.0,0.0,1,13.64702154182951,19.084138035943475
lightweight,16,0.5,500000.0,0.0,2,-7.601483702961224,6.205630591660752
lightweight,16,0.5,500000.0,0.0,3,1.9072028506998495,23.03720021202123
lightweight,16,0.5,500000.0,0.0,4,3.589877654346317,9.006613176198105
lightweight,16,0.5,500000.0,0.0,5,22.384223979735467,17.03061742453356
lightweight,16,0.5,500000.0,0.0,6,-7.870731284000285,-5.902398469040362
lightweight,16,0.5,500000.0,0.0,7,8.29007746054347,5.36849923041328
lightweight,16,0.5,500000.0,0.0,8,-9.91042023032669,0.16524401769441965
lightweight,16,0.5,500000.0,0.0,9,9.977983675374421,-0.5857054342575978
lightweight,16,0.5,500000.0,0.0,10,-2.3451034282301118,9.46904912031495
lightweight,16,0.5,500000.0,0.0,11,2.7783979678220394,-9.35860327441761
lightweight,16,0.5,500000.0,0.0,12,-1.9251138881173757,22.948618601527407
lightweight,16,0.5,500000.0,0.0,13,19.018353806378563,22.40249841071249
lightweight,16,0.5,500000.0,0.0,14,-2.9958455977837133,-9.316674155764648
lightweight,16,0.5,500000.0,0.0,15,16.920100414109456,13.63255727449847
lightweight,16,0.5,500000.0,1.0,0,1.4274315953267083,9.593894873127589
lightweight,16,0.5,500000.0,1.0,1,22.464971577831655,17.53408530436955
lightweight,16,0.5,500000.0,1.0,2,9.862899342274297,1.3110484944110308
lightweight,16,0.5,500000.0,1.0,3,-2.392124439263438,-9.473264304400416
lightweight,16,0.5,500000.0,1.0,4,1.8948798003233818,22.966895150217784
lightweight,16,0.5,500000.0,1.0,5,13.52829318630771,18.456546712140714
lightweight,16,0.5,500000.0,1.0,6,-4.288718597982748,8.836528364700978
lightweight,16,0.5,500000.0,1.0,7,3.5964208134576428,-9.0552161260261
lightweight,16,0.5,500000.0,1.0,8,-8.566804335156181,4.897845382406923
lightweight,16,0.5,500000.0,1.0,9,6.845802377896761,6.97549582158677
lightweight,16,0.5,500000.0,1.0,10,-1.9376770062354822,23.027969600562866
lightweight,16,0.5,500000.0,1.0,11,-9.913279794941523,-0.9650531307887587
lightweight,16,0.5,500000.0,1.0,12,8.426621272575318,-5.077656451349645
lightweight,16,0.5,500000.0,1.0,13,18.47833217028202,22.495956460988765
lightweight,16,0.5,500000.0,1.0,14,17.537619822306805,13.53018671402836
lightweight,16,0.5,500000.0,1.0,15,-7.423045475561465,-6.441395391998611
lightweight,16,0.5,500000.0,2.0,0,-2.477157864649743,9.424722492911133
lightweight,16,0.5,500000.0,2.0,1,13.565365251624254,17.296351788346684
lightweight,16,0.5,500000.0,2.0,2,1.891361150887012,-9.563019287206089
lightweight,16,0.5,500000.0,2.0,3,-9.946713638095709,0.3659421260865354
lightweight,16,0.5,500000.0,2.0,4,8.496923715889405,4.960003778021556
lightweight,16,0.5,500000.0,2.0,5,1.8977656911707546,23.029827090510096
lightweight,16,0.5,500000.0,2.0,6,17.270435872396586,22.442767927917348
lightweight,16,0.5,500000.0,2.0,7,7.0069021212899605,-6.901759971251847
lightweight,16,0.5,500000.0,2.0,8,3.6488212504048505,9.036867132681257
lightweight,16,0.5,500000.0,2.0,9,9.84700795535121,-1.4080725686078548
lightweight,16,0.5,500000.0,2.0,10,18.73163030715023,13.57631997048729
lightweight,16,0.5,500000.0,2.0,11,-7.646039885442035,6.133022699046361
lightweight,16,0.5,500000.0,2.0,12,-1.9358610214619203,22.956901605590655
lightweight,16,0.5,500000.0,2.0,13,-8.208607350134166,-5.509512896863836
lightweight,16,0.5,500000.0,2.0,14,-3.6646974176995917,-9.067197404193726
lightweight,16,0.5,500000.0,2.0,15,22.426737962918843,18.73819276075593
lightweight,16,0.5,500000.0,3.0,0,2.9598614503238787,-9.304956146734295
lightweight,16,0.5,500000.0,3.0,1,7.588611973002219,6.275389320773187
lightweight,16,0.5,500000.0,3.0,2,22.480244229384184,18.148492284737337
lightweight,16,0.5,500000.0,3.0,3,-3.10143823929363,9.283759535849255
lightweight,16,0.5,500000.0,3.0,4,-8.05955641415444,-5.637369552445941
lightweight,16,0.5,500000.0,3.0,5,1.8953497810261979,23.14508164366568
lightweight,16,0.5,500000.0,3.0,6,8.022735196140538,-5.653916996265945
lightweight,16,0.5,500000.0,3.0,7,-7.856400041022851,5.960047026314127
lightweight,16,0.5,500000.0,3.0,8,18.141203207085876,13.50698022741932
lightweight,16,0.5,500000.0,3.0,9,13.50780690334891,17.796610871474183
lightweight,16,0.5,500000.0,3.0,10,-1.923107333197465,22.811493329043717
lightweight,16,0.5,500000.0,3.0,11,-3.136167115648414,-9.248685442601111
lightweight,16,0.5,500000.0,3.0,12,2.646021518401187,9.427712308254014
lightweight,16,0.5,500000.0,3.0,13,17.823870037531822,22.49870615756247
lightweight,16,0.5,500000.0,3.0,14,9.92409514241476,0.4579091284482706
lightweight,16,0.5,500000.0,3.0,15,-9.947590189548436,0.24668363166964546
lightweight,16,0.5,500000.0,4.0,0,-2.6824154073272206,9.380296912709666
lightweight,16,0.5,500000.0,4.0,1,19.413665064644388,13.733017421672223
lightweight,16,0.5,500000.0,4.0,2,2.688645513044846,-9.374425118032136
lightweight,16,0.5,500000.0,4.0,3,1.9159832271518948,23.239041254542183
lightweight,16,0.5,500000.0,4.0,4,-9.920774412551378,0.33781140571137236
lightweight,16,0.5,500000.0,4.0,5,9.930028011510547,-0.21745813557298455
lightweight,16,0.5,500000.0,4.0,6,-8.09653353369431,-5.6658438617551035
lightweight,16,0.5,500000.0,4.0,7,16.631710441534263,22.274856054657533
lightweight,16,0.5,500000.0,4.0,8,3.1401519522017756,9.239851114480004
lightweight,16,0.5,500000.0,4.0,9,13.705048897306462,16.613748475436395
lightweight,16,0.5,500000.0,4.0,10,-1.894377156883075,22.759215246344255
lightweight,16,0.5,500000.0,4.0,11,-7.66428973299231,6.162424140237072
lightweight,16,0.5,500000.0,4.0,12,7.992787779195687,5.744609017094809
lightweight,16,0.5,500000.0,4.0,13,-3.257240533689574,-9.200516833971873
lightweight,16,0.5,500000.0,4.0,14,7.728120479936665,-6.081597196314867
lightweight,16,0.5,500000.0,4.0,15,22.280631605916145,19.388465110035114
random,16,0.5,500000.0,0.0,0,-4.240052513742239,-8.792250588133928
random,16,0.5,500000.0,0.0,1,13.576789885573934,18.849569508235078
random,16,0.5,500000.0,0.0,2,9.900080251108458,-0.9072310739867335
random,16,0.5,500000.0,0.0,3,-1.934171294435469,23.025889984051997
random,16,0.5,500000.0,0.0,4,-9.785091024096932,1.6801813538075603
random,16,0.5,500000.0,0.0,5,-1.8454333953978814,9.575458912250447
random,16,0.5,500000.0,0.0,6,18.856561532418443,22.41635333848076
random,16,0.5,500000.0,0.0,7,7.178628971011312,-6.668266382233625
random,16,0.5,500000.0,0.0,8,1.7597570526828177,-9.58404006880582
random,16,0.5,500000.0,0.0,9,8.34295897734266,5.212963251483557
random,16,0.5,500000.0,0.0,10,-8.776714627576759,-4.560963918339931
random,16,0.5,500000.0,0.0,11,1.9004714906885165,22.951726436113518
random,16,0.5,500000.0,0.0,12,22.400267763107898,17.13316650474784
random,16,0.5,500000.0,0.0,13,17.110646083575613,13.594436281305947
random,16,0.5,500000.0,0.0,14,3.8120781451580696,9.01845035486813
random,16,0.5,500000.0,0.0,15,-6.919892692690326,6.984722936584249
random,16,0.5,500000.0,1.0,0,8.691676839318024,-4.648001177476527
random,16,0.5,500000.0,1.0,1,18.719308614390417,22.433221245856487
random,16,0.5,500000.0,1.0,2,6.47928167082928,7.312151236176447
random,16,0.5,500000.0,1.0,3,-9.764648676861285,-1.805924545052628
random,16,0.5,500000.0,1.0,4,-1.9175742860650216,23.014114351453568
random,16,0.5,500000.0,1.0,5,4.1524410300875605,-8.834315263066703
random,16,0.5,500000.0,1.0,6,0.936883826301262,9.683804453549595
random,16,0.5,500000.0,1.0,7,13.567072903930327,18.68413993562237
random,16,0.5,500000.0,1.0,8,-8.992840268784946,4.235759627519279
random,16,0.5,500000.0,1.0,9,1.9129142205354408,22.995062363954172
random,16,0.5,500000.0,1.0,10,9.758610721241276,1.7806596426261532
random,16,0.5,500000.0,1.0,11,-1.6945178066519393,-9.603263003462509
random,16,0.5,500000.0,1.0,12,22.443032387222978,17.30668153755486
random,16,0.5,500000.0,1.0,13,-4.8347306657305404,8.512432023476478
random,16,0.5,500000.0,1.0,14,-6.883426499024757,-7.034445844146166
random,16,0.5,500000.0,1.0,15,17.276829774517605,13.554657112931192
random,16,0.5,500000.0,2.0,0,6.013838750270128,7.717495832858055
random,16,0.5,500000.0,2.0,1,-9.464960238096669,-2.903094434135955
random,16,0.5,500000.0,2.0,2,-0.09078034558850501,-9.765704504366585
random,16,0.5,500000.0,2.0,3,17.536681501953506,13.528600342061416
random,16,0.5,500000.0,2.0,4,-5.222444416873469,8.292585431560195
random,16,0.5,500000.0,2.0,5,-1.894939711465966,23.247386128040663
random,16,0.5,500000.0,2.0,6,9.303510227682818,-3.41341276607592
random,16,0.5,500000.0,2.0,7,18.481252733785837,22.47304509106229
random,16,0.5,500000.0,2.0,8,-5.749438996172343,-7.938974927875808
random,16,0.5,500000.0,2.0,9,9.55644029908104,2.7886572463676167
random,16,0.5,500000.0,2.0,10,1.9033189770390906,22.7489910694333
random,16,0.5,500000.0,2.0,11,-9.243913853216736,3.549164617083955
random,16,0.5,500000.0,2.0,12,22.467309825376603,17.527431610024287
random,16,0.5,500000.0,2.0,13,13.541020120912346,18.45136048318482
random,16,0.5,500000.0,2.0,14,0.5096368188097156,9.722491866469683
random,16,0.5,500000.0,2.0,15,5.528889106039319,-8.071699787646587
random,16,0.5,500000.0,3.0,0,9.929818038513847,-0.25866985197834946
random,16,0.5,500000.0,3.0,1,16.512116528568427,22.240178483841227
random,16,0.5,500000.0,3.0,2,-8.148244718143154,-5.564862158131897
random,16,0.5,500000.0,3.0,3,-1.9019816218955334,23.084296581613454
random,16,0.5,500000.0,3.0,4,2.366197800894337,-9.456104777967756
random,16,0.5,500000.0,3.0,5,-7.917061534860799,5.8518873614223725
random,16,0.5,500000.0,3.0,6,13.759581011322958,16.453045755666952
random,16,0.5,500000.0,3.0,7,-3.1134306111139196,9.280978270097256
random,16,0.5,500000.0,3.0,8,7.5748814465820224,-6.237202085197211
random,16,0.5,500000.0,3.0,9,19.525071021384775,13.754885038390377
random,16,0.5,500000.0,3.0,10,2.7921258299284712,9.303766185781479
random,16,0.5,500000.0,3.0,11,-3.4928533916893745,-9.144802012727123
random,16,0.5,500000.0,3.0,12,-9.968041067200804,0.17356578502870956
random,16,0.5,500000.0,3.0,13,22.228384044385173,19.511859474667517
random,16,0.5,500000.0,3.0,14,7.866694439927336,5.884615031892581
random,16,0.5,500000.0,3.0,15,1.917735993407101,22.911349336854588
random,16,0.5,500000.0,4.0,0,-1.9245535551040476,9.548612225074052
random,16,0.5,500000.0,4.0,1,17.136874719407846,22.39394070002291
random,16,0.5,500000.0,4.0,2,-3.897734997698998,-8.957906059467824
random,16,0.5,500000.0,4.0,3,8.46403475198544,5.058034578756965
random,16,0.5,500000.0,4.0,4,-1.884817571817802,22.70470259312078
random,16,0.5,500000.0,4.0,5,-8.515888942845688,-4.9921980671910795
random,16,0.5,500000.0,4.0,6,9.891939953304421,-1.099222444081371
random,16,0.5,500000.0,4.0,7,-9.879694021405932,1.2068355995913933
random,16,0.5,500000.0,4.0,8,1.970679075202427,-9.567758571553501
random,16,0.5,500000.0,4.0,9,18.87611962627711,13.587034418622537
random,16,0.5,500000.0,4.0,10,3.881947359180544,8.951696118978443
random,16,0.5,500000.0,4.0,11,22.423676408756453,18.84903193802593
random,16,0.5,500000.0,4.0,12,13.58143662583321,17.06987088317007
random,16,0.5,500000.0,4.0,13,-7.119282910166352,6.735665012246154
random,16,0.5,500000.0,4.0,14,7.177585094255862,-6.696354979612236
random,16,0.5,500000.0,4.0,15,1.880691581941584,23.302550967307322
lightweight,32,0.0025,2500.0,0.0,0,-9.208759608951372,6.186618816390991
lightweight,32,0.0025,2500.0,0.0,1,4.325919808420116,10.56538915901704
lightweight,32,0.0025,2500.0,0.0,2,7.084108548359644,-6.931713855258888
lightweight,32,0.0025,2500.0,0.0,3,-5.8507349945016704,-8.7302933811837
lightweight,32,0.0025,2500.0,0.0,4,22.623023506702836,16.112469032103593
lightweight,32,0.0025,2500.0,0.0,5,-2.4357292326835145,22.266400758687528
lightweight,32,0.0025,2500.0,0.0,6,15.377407922364672,22.75005424191825
lightweight,32,0.0025,2500.0,0.0,7,11.331322858375026,1.9348301153645036
lightweight,32,0.0025,2500.0,0.0,8,-5.310238625061458,6.315196451858609
lightweight,32,0.0025,2500.0,0.0,9,19.51522424769594,13.626798658381052
lightweight,32,0.0025,2500.0,0.0,10,22.525339058259636,20.325502883877917
lightweight,32,0.0025,2500.0,0.0,11,-1.2984720793116482,-10.872393153585794
lightweight,32,0.0025,2500.0,0.0,12,-9.90118229710102,-5.9209064951983645
lightweight,32,0.0025,2500.0,0.0,13,0.48958828330947135,20.324579825648915
lightweight,32,0.0025,2500.0,0.0,14,5.66485760745077,5.02615555082559
lightweight,32,0.0025,2500.0,0.0,15,12.637577602797585,16.11740637413058
lightweight,32,0.0025,2500.0,0.0,16,7.726077920042462,-0.6462682396570179
lightweight,32,0.0025,2500.0,0.0,17,-10.712411596938992,0.032613274517261814
lightweight,32,0.0025,2500.0,0.0,18,-1.4827928599922506,9.636283800992775
lightweight,32,0.0025,2500.0,0.0,19,8.73444735256973,5.968125035129995
lightweight,32,0.0025,2500.0,0.0,20,-1.4425287901056816,-7.032592333784663
lightweight,32,0.0025,2500.0,0.0,21,10.863443492241103,-4.372246517675432
lightweight,32,0.0025,2500.0,0.0,22,-7.479321004465125,1.7764076401522662
lightweight,32,0.0025,2500.0,0.0,23,-7.13891418688186,-3.7122027768978185
lightweight,32,0.0025,2500.0,0.0,24,2.831012224032639,23.17593506031589
lightweight,32,0.0025,2500.0,0.0,25,14.090076515719293,19.293539109992935
lightweight,32,0.0025,2500.0,0.0,26,-0.7172612884416534,25.58972964428678
lightweight,32,0.0025,2500.0,0.0,27,19.345525903589618,22.606350115133473
lightweight,32,0.0025,2500.0,0.0,28,3.366700232301275,-8.778735751957344
lightweight,32,0.0025,2500.0,0.0,29,15.923551100197177,13.78521967263033
lightweight,32,0.0025,2500.0,0.0,30,1.5657618309924088,8.13975903816623
lightweight,32,0.0025,2500.0,0.0,31,-4.42848036760473,10.633365322403343
lightweight,32,0.0025,2500.0,1.0,0,18.900169704715537,22.68041436282679
lightweight,32,0.0025,2500.0,1.0,1,-4.493361763020261,-6.254260704973781
lightweight,32,0.0025,2500.0,1.0,2,5.489334252435956,9.342964225888291
lightweight,32,0.0025,2500.0,1.0,3,-2.794871744174748,10.821904347667413
lightweight,32,0.0025,2500.0,1.0,4,6.799392802510092,-2.1013538804922813
lightweight,32,0.0025,2500.0,1.0,5,19.27537890634719,13.67737958675296
lightweight,32,0.0025,2500.0,1.0,6,-0.3415198416272558,25.711251274307013
lightweight,32,0.0025,2500.0,1.0,7,13.212262695716046,18.220059386710183
lightweight,32,0.0025,2500.0,1.0,8,-7.197301115903444,3.618643163337531
lightweight,32,0.0025,2500.0,1.0,9,-9.50939747020341,-0.9550553618640452
lightweight,32,0.0025,2500.0,1.0,10,9.691881475166149,5.921800269966545
lightweight,32,0.0025,2500.0,1.0,11,8.909820681710578,-6.753055747838765
lightweight,32,0.0025,2500.0,1.0,12,1.4824250436377082,-10.117092340925375
lightweight,32,0.0025,2500.0,1.0,13,0.21607320544260578,20.300556861708415
lightweight,32,0.0025,2500.0,1.0,14,-11.322428463343023,2.6266048314138866
lightweight,32,0.0025,2500.0,1.0,15,14.830034223043917,21.7513133890048
lightweight,32,0.0025,2500.0,1.0,16,15.502655121640935,13.95192115787484
lightweight,32,0.0025,2500.0,1.0,17,-9.408717524707537,6.872190812940633
lightweight,32,0.0025,2500.0,1.0,18,1.1477656915794383,10.502950911686536
lightweight,32,0.0025,2500.0,1.0,19,10.186855272911036,-2.63289294379177
lightweight,32,0.0025,2500.0,1.0,20,-9.261232349618886,-4.897639577392763
lightweight,32,0.0025,2500.0,1.0,21,22.14835873984705,20.23301503701889
lightweight,32,0.0025,2500.0,1.0,22,-2.7046752684775948,-10.121402532443959
lightweight,32,0.0025,2500.0,1.0,23,-5.649734056325998,8.405273168193638
lightweight,32,0.0025,2500.0,1.0,24,5.362499655513244,-7.713628592087579
lightweight,32,0.0025,2500.0,1.0,25,-7.269999945047272,-8.411233538109485
lightweight,32,0.0025,2500.0,1.0,26,22.724106908526885,15.863276457006286
lightweight,32,0.0025,2500.0,1.0,27,-0.3943223330613943,7.019062103697245
lightweight,32,0.0025,2500.0,1.0,28,-3.0764784614902894,23.07238134062832
lightweight,32,0.0025,2500.0,1.0,29,9.3102106938805,1.8331519876241416
lightweight,32,0.0025,2500.0,1.0,30,2.824016617684134,23.399497930992396
lightweight,32,0.0025,2500.0,1.0,31,5.662743868801067,5.650157082384407
lightweight,32,0.0025,2500.0,2.0,0,20.25253303284206,22.352767907859963
lightweight,32,0.0025,2500.0,2.0,1,-7.493971153536614,2.7393590623582442
lightweight,32,0.0025,2500.0,2.0,2,10.20328398149654,0.7627459256706057
lightweight,32,0.0025,2500.0,2.0,3,-2.172782040611424,22.748108210297147
lightweight,32,0.0025,2500.0,2.0,4,-2.898906209517013,-11.417077425047136
lightweight,32,0.0025,2500.0,2.0,5,-1.4104127828696074,10.040186002102097
lightweight,32,0.0025,2500.0,2.0,6,16.31296872339046,22.457579885911017
lightweight,32,0.0025,2500.0,2.0,7,4.1783440371764105,-9.013023876673403
lightweight,32,0.0025,2500.0,2.0,8,21.569708697916585,15.05903235433486
lightweight,32,0.0025,2500.0,2.0,9,7.146214049234204,8.27314302955658
lightweight,32,0.0025,2500.0,2.0,10,-11.033068288417407,1.1855732880007377
lightweight,32,0.0025,2500.0,2.0,11,8.469099466569368,-7.007453432173733
lightweight,32,0.0025,2500.0,2.0,12,-11.42199492597964,-4.689106849691152
lightweight,32,0.0025,2500.0,2.0,13,-4.175347908075309,-7.731141974194458
lightweight,32,0.0025,2500.0,2.0,14,14.00825899274069,14.86915460176492
lightweight,32,0.0025,2500.0,2.0,15,-4.53911936766825,6.969708856413546
lightweight,32,0.0025,2500.0,2.0,16,1.2083901478529304,25.354251456208843
lightweight,32,0.0025,2500.0,2.0,17,4.8416492146153205,5.2330320936717225
lightweight,32,0.0025,2500.0,2.0,18,17.647128471503606,13.430187518091188
lightweight,32,0.0025,2500.0,2.0,19,13.225466347831052,19.7139195267019
lightweight,32,0.0025,2500.0,2.0,20,23.119360150876467,19.05020455239363
lightweight,32,0.0025,2500.0,2.0,21,1.8943414725219743,8.171868951641555
lightweight,32,0.0025,2500.0,2.0,22,9.487642894752401,4.218708571116025
lightweight,32,0.0025,2500.0,2.0,23,6.768825743407163,-2.6724237974799916
lightweight,32,0.0025,2500.0,2.0,24,1.7148206477897254,20.993807330017198
lightweight,32,0.0025,2500.0,2.0,25,-8.25429462011471,-3.0864774137167714
lightweight,32,0.0025,2500.0,2.0,26,0.27008100396752877,-9.220037066494246
lightweight,32,0.0025,2500.0,2.0,27,-6.333279860156931,9.910935594323956
lightweight,32,0.0025,2500.0,2.0,28,-9.30286856113419,5.839920388712957
lightweight,32,0.0025,2500.0,2.0,29,2.5928863264394533,12.033173614775565
lightweight,32,0.0025,2500.0,2.0,30,10.983003014643609,-3.2153592852738235
lightweight,32,0.0025,2500.0,2.0,31,-7.879363603553963,-7.466935068406922
lightweight,32,0.0025,2500.0,3.0,0,-5.051782009220527,-8.084450595314213
lightweight,32,0.0025,2500.0,3.0,1,14.224716548415493,21.18349135517928
lightweight,32,0.0025,2500.0,3.0,2,-0.8942606298259417,7.335902563869578
lightweight,32,0.0025,2500.0,3.0,3,0.8092497075263578,25.333317787795547
lightweight,32,0.0025,2500.0,3.0,4,8.504809977132444,-1.1698944732165906
lightweight,32,0.0025,2500.0,3.0,5,-7.6941047325643295,-0.8182604444478381
lightweight,32,0.0025,2500.0,3.0,6,15.835847366287528,13.835845015619118
lightweight,32,0.0025,2500.0,3.0,7,4.2453688541208825,-9.17665098527946
lightweight,32,0.0025,2500.0,3.0,8,-7.94312371930235,8.843519131959221
lightweight,32,0.0025,2500.0,3.0,9,18.126134429111417,23.0733630592816
lightweight,32,0.0025,2500.0,3.0,10,10.211961223922902,5.823626191433808
lightweight,32,0.0025,2500.0,3.0,11,-5.142564759106338,6.144111331718439
lightweight,32,0.0025,2500.0,3.0,12,1.7295990713863532,21.03815542347194
lightweight,32,0.0025,2500.0,3.0,13,1.2457927031513383,10.678456343645527
lightweight,32,0.0025,2500.0,3.0,14,5.908884162845087,-4.191344622450952
lightweight,32,0.0025,2500.0,3.0,15,22.61830762976206,16.71258401996264
lightweight,32,0.0025,2500.0,3.0,16,6.603973420161424,6.540343491342987
lightweight,32,0.0025,2500.0,3.0,17,-10.840568620391945,-2.7139059871176023
lightweight,32,0.0025,2500.0,3.0,18,12.91944095237412,17.349798198042663
lightweight,32,0.0025,2500.0,3.0,19,-2.0281848958418864,-11.439078956861824
lightweight,32,0.0025,2500.0,3.0,20,11.824041326570937,-1.418436778993911
lightweight,32,0.0025,2500.0,3.0,21,-2.418136200506055,22.270900475799998
lightweight,32,0.0025,2500.0,3.0,22,-8.206532616018702,4.776772372169399
lightweight,32,0.0025,2500.0,3.0,23,-3.040414553548482,10.534994675136698
lightweight,32,0.0025,2500.0,3.0,24,21.92484042534814,21.064690948314652
lightweight,32,0.0025,2500.0,3.0,25,-8.618478086893695,-6.147548725416073
lightweight,32,0.0025,2500.0,3.0,26,8.907784464842639,-7.094474234668041
lightweight,32,0.0025,2500.0,3.0,27,0.1729684317801503,-8.413286910339417
lightweight,32,0.0025,2500.0,3.0,28,20.18413196555703,13.495811140810147
lightweight,32,0.0025,2500.0,3.0,29,8.783627953982087,2.5135494459960777
lightweight,32,0.0025,2500.0,3.0,30,4.398413301848564,10.015133989663802
lightweight,32,0.0025,2500.0,3.0,31,-11.208411087901862,2.117874494670448
lightweight,32,0.0025,2500.0,4.0,0,-8.181492465801153,8.373073709785526
lightweight,32,0.0025,2500.0,4.0,1,16.09371043968263,14.010797979358715
lightweight,32,0.0025,2500.0,4.0,2,3.3325835114314875,-8.546723641601147
lightweight,32,0.0025,2500.0,4.0,3,4.038994940219761,8.450034236049339
lightweight,32,0.0025,2500.0,4.0,4,1.793178749609858,20.743025678043132
lightweight,32,0.0025,2500.0,4.0,5,-10.39212468662874,-4.254293448412353
lightweight,32,0.0025,2500.0,4.0,6,17.935311356366796,22.605159781052286
lightweight,32,0.0025,2500.0,4.0,7,7.445154708925312,-7.481420728845535
lightweight,32,0.0025,2500.0,4.0,8,-7.065295613039198,-6.708174480109669
lightweight,32,0.0025,2500.0,4.0,9,6.797226339803698,4.30403621327657
lightweight,32,0.0025,2500.0,4.0,10,0.25401195654521747,-10.547150854089754
lightweight,32,0.0025,2500.0,4.0,11,22.407230169115316,17.333372609374656
lightweight,32,0.0025,2500.0,4.0,12,-7.305139864992058,3.9190975984021144
lightweight,32,0.0025,2500.0,4.0,13,-0.2683053918548204,9.680533936719904
lightweight,32,0.0025,2500.0,4.0,14,8.023898012217284,-2.0091926166106475
lightweight,32,0.0025,2500.0,4.0,15,-4.818083673615393,-10.646276427161379
lightweight,32,0.0025,2500.0,4.0,16,-7.623369705411778,-1.7674265118454002
lightweight,32,0.0025,2500.0,4.0,17,20.234804064453083,13.669381271476091
lightweight,32,0.0025,2500.0,4.0,18,-11.019077261725435,0.19981285605161947
lightweight,32,0.0025,2500.0,4.0,19,-2.238677467966954,-7.558787531712603
lightweight,32,0.0025,2500.0,4.0,20,13.159700580162152,16.996880635887468
lightweight,32,0.0025,2500.0,4.0,21,-4.3653797805320265,10.244729415878306
lightweight,32,0.0025,2500.0,4.0,22,21.66919401593555,21.65679780056732
lightweight,32,0.0025,2500.0,4.0,23,-2.546342442012545,21.70545290855081
lightweight,32,0.0025,2500.0,4.0,24,14.3588454023784,21.4911711824871
lightweight,32,0.0025,2500.0,4.0,25,-4.518615524990007,6.691422189795294
lightweight,32,0.0025,2500.0,4.0,26,2.3147193036137113,24.506261863613748
lightweight,32,0.0025,2500.0,4.0,27,10.781010952478008,2.3518510873496945
lightweight,32,0.0025,2500.0,4.0,28,8.272274923633335,7.444501114738429
lightweight,32,0.0025,2500.0,4.0,29,10.716381609919603,-3.609656680247431
lightweight,32,0.0025,2500.0,4.0,30,-10.506157534455703,4.238921735722981
lightweight,32,0.0025,2500.0,4.0,31,-1.0108892837830874,25.339471244498686
random,32,0.0025,2500.0,0.0,0,7.928133673432505,-0.12231257408368812
random,32,0.0025,2500.0,0.0,1,20.431480964015464,14.051180417138662
random,32,0.0025,2500.0,0.0,2,-2.3294878837593194,23.539092071709685
random,32,0.0025,2500.0,0.0,3,-1.9753780064038926,6.9602546171356545
random,32,0.0025,2500.0,0.0,4,-9.060326656352444,-7.0580444107653655
random,32,0.0025,2500.0,0.0,5,13.83111541042883,20.611990668191375
random,32,0.0025,2500.0,0.0,6,-0.0895022133953498,-9.164777295297332
random,32,0.0025,2500.0,0.0,7,5.802231327820576,9.754291871077228
random,32,0.0025,2500.0,0.0,8,-7.548621045438387,1.6704522970461753
random,32,0.0025,2500.0,0.0,9,2.0930084967847686,24.378555323373515
random,32,0.0025,2500.0,0.0,10,10.236952425834057,-3.154417166481604
random,32,0.0025,2500.0,0.0,11,1.723454710791846,9.89281097281454
random,32,0.0025,2500.0,0.0,12,4.022929244290795,-9.738448584295174
random,32,0.0025,2500.0,0.0,13,8.734721101066958,3.4004579989622212
random,32,0.0025,2500.0,0.0,14,17.72401192834105,22.80948159148594
random,32,0.0025,2500.0,0.0,15,21.496673450408704,21.451761468155105
random,32,0.0025,2500.0,0.0,16,13.513902269719257,15.969304071129864
random,32,0.0025,2500.0,0.0,17,12.013244805816605,2.0390715143548954
random,32,0.0025,2500.0,0.0,18,-6.615858239910463,7.586276801574911
random,32,0.0025,2500.0,0.0,19,5.811166095866323,-5.794306582770002
random,32,0.0025,2500.0,0.0,20,-2.810459434839225,10.568797879990226
random,32,0.0025,2500.0,0.0,21,-3.897674765656901,-11.230975855248232
random,32,0.0025,2500.0,0.0,22,16.27811010028783,13.152921084679484
random,32,0.0025,2500.0,0.0,23,0.29924517089265823,20.161133568910778
random,32,0.0025,2500.0,0.0,24,22.80490760976659,17.784387425289644
random,32,0.0025,2500.0,0.0,25,9.242315628565258,7.052913704191175
random,32,0.0025,2500.0,0.0,26,-7.425705035252672,-3.253725847077602
random,32,0.0025,2500.0,0.0,27,5.692270013509638,5.574298635187514
random,32,0.0025,2500.0,0.0,28,-10.901965843685112,-1.33611951152678
random,32,0.0025,2500.0,0.0,29,-4.636122941708767,-6.756912033588545
random,32,0.0025,2500.0,0.0,30,8.742571715078682,-7.609385436651422
random,32,0.0025,2500.0,0.0,31,-9.748242059707533,5.00135196510226
random,32,0.0025,2500.0,1.0,0,2.111864838347217,21.005151951401587
random,32,0.0025,2500.0,1.0,1,-0.29005707770366573,-8.033760991272825
random,32,0.0025,2500.0,1.0,2,16.220412411594822,22.590852571243786
random,32,0.0025,2500.0,1.0,3,-8.779497288535158,5.551646566204374
random,32,0.0025,2500.0,1.0,4,8.711855505517509,7.139606589210608
random,32,0.0025,2500.0,1.0,5,21.712162429079015,15.28385543987786
random,32,0.0025,2500.0,1.0,6,-1.3228438423730742,11.38897893185516
random,32,0.0025,2500.0,1.0,7,7.314025209795155,-2.8788460031393583
random,32,0.0025,2500.0,1.0,8,13.745321351207064,19.862070150640996
random,32,0.0025,2500.0,1.0,9,-5.664042428815256,-5.5082010191450514
random,32,0.0025,2500.0,1.0,10,3.83953702685362,9.826996423411359
