algo,k,frac,m,seed,r1,r2,r3
lightweight,32,0.005,3059,1,1.0185792485815255,0.9223759491321483,1.0777592621583438
lightweight,32,0.005,3059,2,0.9668895966125373,0.899284543383546,1.0529817819083132
lightweight,32,0.005,3059,3,0.977122867572653,0.9302440228715044,1.0411767851020068
lightweight,32,0.005,3059,4,1.009144162675716,0.9239658871254008,1.057530232263964
random,32,0.005,3059,0,1.0055648143278928,0.8983690832520053,1.063488323301302
random,32,0.005,3059,1,1.0189533860060465,0.9173229109783526,1.0812456802419417
random,32,0.005,3059,2,1.009555936737378,0.9096973177146211,1.0484228060587846
random,32,0.005,3059,3,1.0545307162021735,0.9158504153751796,1.0756491509851824
random,32,0.005,3059,4,0.9921777600393906,0.8955065623883921,1.054611621497221
lightweight,32,0.01,6118,0,0.9856621539609514,0.9269794009970574,1.0434900858771954
lightweight,32,0.01,6118,1,1.0240092406051453,0.9742481126936464,1.0386877810359056
lightweight,32,0.01,6118,2,0.9909999227919944,0.9494490889883741,1.035935391905371
lightweight,32,0.01,6118,3,0.9500314511157124,0.9204381100934222,1.0246170706721678
lightweight,32,0.01,6118,4,1.0170558293681515,0.9576042859494945,1.0495422313334681
random,32,0.01,6118,0,1.007648768910078,0.9630177434900221,1.0377330062495793
random,32,0.01,6118,1,1.020027616564483,0.961271238180823,1.0477222711965346
random,32,0.01,6118,2,1.001411930376875,0.9349591604976247,1.0334999426842795
random,32,0.01,6118,3,1.0233172385617164,0.9856986077067754,1.0359966006660144
random,32,0.01,6118,4,0.9825324505150107,0.9529366584388086,1.0159967084105452
lightweight,32,0.05,30590,0,1.006329515522382,1.0004844900565175,1.0001024443359074
lightweight,32,0.05,30590,1,0.9973235972900855,0.9859053178448637,0.9964189273233033
lightweight,32,0.05,30590,2,0.996870645347674,0.9901389157913129,1.0146990869958197
lightweight,32,0.05,30590,3,0.9910968726514472,0.984923394810574,1.0021300991976037
lightweight,32,0.05,30590,4,1.0204393635880027,1.0104864137312153,1.0095579516457895
random,32,0.05,30590,0,1.0047881067808018,0.985365381839711,1.017028555581672
random,32,0.05,30590,1,1.0024428968533166,0.9930494282334529,1.0119891373420993
random,32,0.05,30590,2,1.012611861678138,1.0025186308142275,1.0132557236795585
random,32,0.05,30590,3,0.9941066559029749,0.9828780013270302,1.006865282995611
random,32,0.05,30590,4,0.9939439668835808,0.9894442795968431,1.0063162981787788
lightweight,32,0.1,61180,0,1.0000712239326053,0.998906479368416,0.9971677550137048
lightweight,32,0.1,61180,1,1.0009280746653604,0.9958423831316507,0.997228955960889
lightweight,32,0.1,61180,2,0.9986615380589843,0.9940626426477995,1.0089741359027917
lightweight,32,0.1,61180,3,0.9958844901749028,0.9953952575779134,0.9997321617514131
lightweight,32,0.1,61180,4,1.0101189397555823,1.0047958985131424,1.0078241760759674
random,32,0.1,61180,0,1.0087067300419648,1.0075489086031935,0.9994449203785868
random,32,0.1,61180,1,1.0022780449604671,0.9973201366369481,1.0028801006588972
random,32,0.1,61180,2,1.0074375179714337,1.003756210915461,1.0013828101792683
random,32,0.1,61180,3,0.9977393913785926,0.9880961163730295,1.007790442554342
random,32,0.1,61180,4,0.9911286012921973,0.9924625648443127,1.006349749229828
lightweight,32,0.25,152950,0,1.0013399838398196,1.0029117642719318,1.0019720436078452
lightweight,32,0.25,152950,1,0.9991524035403739,0.9967477752609627,1.0102373079412663
lightweight,32,0.25,152950,2,0.9946477446150103,0.9940504690087395,1.005924132253269
lightweight,32,0.25,152950,3,1.00347537479464,1.0026890807452724,0.9967816778653871
lightweight,32,0.25,152950,4,1.0088831715024889,1.006678616429043,1.0086741439444278
random,32,0.25,152950,0,1.0019790796476948,1.0010734039609452,1.005031132879015
