algo,k,frac,m,seed,r1,r2,r3
lightweight,16,0.1,74226,3,0.9958949573508982,0.9935403146112521,0.9893006471708254
lightweight,16,0.1,74226,4,0.9984989405169399,0.99727277309106,0.9894355225391533
random,16,0.1,74226,0,1.0023716056742586,0.9997465571311729,0.989954874952827
random,16,0.1,74226,1,0.9944522039655975,0.9944530484675648,0.9897439781464684
random,16,0.1,74226,2,0.9947735094935048,0.9946511317445398,0.9893623578350909
random,16,0.1,74226,3,0.9834357681261175,0.9910473492959156,0.9894212474581211
random,16,0.1,74226,4,1.0129053372647603,1.0114863472046236,1.000222257833075
lightweight,16,0.25,185566,0,0.9987944518882717,0.9974873574524332,0.9892610991404598
lightweight,16,0.25,185566,1,1.0023241282210085,1.0037801527363912,0.9891395273468074
lightweight,16,0.25,185566,2,0.9962841649877802,0.9957168569372686,0.9891762744202619
lightweight,16,0.25,185566,3,0.9975093675510678,0.9976087478634666,0.9893255946265035
lightweight,16,0.25,185566,4,0.9996855082941624,0.9983771476782284,0.9892372145317686
random,16,0.25,185566,0,0.99812076954823,0.9968893118567763,0.9889852944399308
random,16,0.25,185566,1,1.0035418393295292,1.0019681972011916,0.9891320173645679
random,16,0.25,185566,2,1.0010986099711898,1.0046095941138917,0.9890961608162124
random,16,0.25,185566,3,0.9906151936966963,0.991759993678634,0.9894453355381962
random,16,0.25,185566,4,0.9986449123373097,1.0027856266583035,0.9890145206145408
lightweight,16,0.5,371132,0,0.9987668924430964,0.9978838822583128,0.989279595309927
lightweight,16,0.5,371132,1,0.9996101094889731,0.999965597415942,0.9892503427118068
lightweight,16,0.5,371132,2,0.9958440949807966,0.9959841080336307,0.989136055440921
lightweight,16,0.5,371132,3,1.0010109503631435,1.00103282252396,0.9890796283333114
lightweight,16,0.5,371132,4,1.0015068342212379,1.0004952541412988,0.9892889618878236
random,16,0.5,371132,0,1.001045507290531,1.0015349217317195,0.9889831503231089
random,16,0.5,371132,1,0.9990481626391443,0.9978131408082981,1.0039759462030626
random,16,0.5,371132,2,1.0020268499060374,1.0020721149152922,0.9890260536961998
random,16,0.5,371132,3,0.9937185414890137,0.9946766549975462,0.9890699422913657
random,16,0.5,371132,4,1.000515832754562,1.002697100220546,0.9889818672872522
lightweight,32,0.0025,1856,0,1.0457414527614177,0.889317636874711,1.0651434743172024
lightweight,32,0.0025,1856,1,0.9331066273684147,0.8485687924047807,1.0423466690357917
lightweight,32,0.0025,1856,2,1.024682976133297,0.9082821942572922,1.0645692139533345
lightweight,32,0.0025,1856,3,1.059886981674626,0.9080461106705198,1.0597503991971986
lightweight,32,0.0025,1856,4,0.9807884745991539,0.8897961713710927,1.0546346623946765
random,32,0.0025,1856,0,1.0224195466418495,0.9056032885835256,1.030596004404313
random,32,0.0025,1856,1,1.0679034704466674,0.9035834833027746,1.0954081765563148
random,32,0.0025,1856,2,1.0143885904481933,0.8413948852329429,1.094681732475921
random,32,0.0025,1856,3,0.9546122995012561,0.8216070153214357,1.0664216708651126
random,32,0.0025,1856,4,1.1211553225700568,0.9057422210549921,1.0795919202914297
lightweight,32,0.005,3711,0,1.021719833084449,0.9647953376758978,1.0284893873602787
lightweight,32,0.005,3711,1,0.9714237094631226,0.9146347484608222,1.0282863123755108
lightweight,32,0.005,3711,2,1.0227463223288837,0.9725454843209066,1.0234169955463113
lightweight,32,0.005,3711,3,1.046391753898924,0.9938989613231879,1.0213564206134935
lightweight,32,0.005,3711,4,0.990718648905271,0.9320705972536467,1.0232468855316368
random,32,0.005,3711,0,1.0012801072848487,0.9403786743272298,1.0223833218259957
random,32,0.005,3711,1,1.0863574527644932,0.9774843243246298,1.0544603642312265
random,32,0.005,3711,2,0.9893324561592444,0.9150017720699106,1.0432009384050889
random,32,0.005,3711,3,0.954610006892169,0.8604673461168955,1.080795687797726
random,32,0.005,3711,4,1.0525246708876554,0.9712806660205949,1.0235294374242665
lightweight,32,0.01,7423,0,1.0327530048396791,1.0001026026529984,1.0128378450195448
lightweight,32,0.01,7423,1,0.9953713290495576,0.9732259037558065,1.0128796165653362
lightweight,32,0.01,7423,2,1.0018832996669453,0.9784146331877548,1.0001103314142055
lightweight,32,0.01,7423,3,1.0150360032310795,0.9832140520524395,0.9994150823834084
lightweight,32,0.01,7423,4,0.998039048276364,0.9784334396958957,1.0144384202330656
random,32,0.01,7423,0,1.0061091637537614,0.9616734572132757,1.0346144997978668
random,32,0.01,7423,1,1.038698897187458,0.971042244456317,1.0303160461917462
random,32,0.01,7423,2,0.967752977019255,0.9288971187220516,1.0206849715197734
random,32,0.01,7423,3,0.9607396038436347,0.9313859921961377,1.0149167553423857
random,32,0.01,7423,4,1.031219716477448,0.9785491070177149,1.0021920686723513
lightweight,32,0.05,37113,0,1.0077404252191036,1.0000374383992927,1.002421968536202
lightweight,32,0.05,37113,1,0.9997450122057826,0.997308657181,1.0080762459955435
lightweight,32,0.05,37113,2,0.9992651054328561,0.9950068825996351,1.0002828901264444
lightweight,32,0.05,37113,3,1.004289014930151,0.9974770123429829,0.9937600650116517
lightweight,32,0.05,37113,4,0.9983969849099679,0.9959090466575615,0.9951875024134788
random,32,0.05,37113,0,0.9909136470723069,0.9840406505554571,0.979538445876596
